"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000101868",16.4698651785716,-0.652565586218465,0.406224123330463,-1.60641761219976,0.108182183710947,0.166818446266272
"ENSG00000134490",2.76553486449088,-1.00338711306269,0.624621000938906,-1.60639349550277,0.108187479138211,0.166818446266272
"ENSG00000154723",240.391174465044,-0.15693107155036,0.0977146245259251,-1.6060141694422,0.108270796706808,0.166920349856071
"ENSG00000125247",3.47554770363539,-1.14337784960051,0.712284227601453,-1.60522696599743,0.108443865074612,0.167144954885371
"ENSG00000196220",0.334336085458428,-2.16148040727505,1.34655351562729,-1.60519458171563,0.108450989513774,0.167144954885371
"ENSG00000220804",40.948598928985,0.256428834675345,0.159786597266316,1.60482067371368,0.108533274914176,0.16724516738803
"ENSG00000122711",0.943425357063735,1.07941433140514,0.672704884136573,1.60458821819107,0.108584455965774,0.167297425158464
"ENSG00000158571",0.40258549311595,-1.8205450420786,1.13513901506658,-1.60380800757853,0.108756378981545,0.167509030138824
"ENSG00000247735",1.83528546808091,0.631077228619453,0.39348165392628,1.60382885027135,0.108751783400069,0.167509030138824
"ENSG00000074219",0.585921966144645,-1.44209577103634,0.899405352124476,-1.60338802479881,0.108849013243239,0.167614949513694
"ENSG00000230773",37.3020353932176,-0.260341481408838,0.162374896502796,-1.60333578044409,0.108860540977348,0.167614949513694
"ENSG00000231160",0.709659241039346,-1.28018907657368,0.798490768661412,-1.60326096032367,0.108877051743361,0.167614949513694
"ENSG00000123815",5.91534578383568,-0.776164515131013,0.484169433721631,-1.60308450115267,0.108915999328482,0.16764826842935
"ENSG00000144406",0.781781019633686,-1.00901561019247,0.629607651264732,-1.60261014643897,0.10902075223162,0.167782851091333
"ENSG00000185842",11.6044397559057,0.656174324376337,0.409804749952756,1.60118769841488,0.109335352652189,0.16824029486887
"ENSG00000128536",0.369739369690221,-1.74465081680858,1.08994566631845,-1.60067686924391,0.109448506887979,0.168387666306295
"ENSG00000122679",6.85909260629923,0.670753958815176,0.419270681586317,1.59981126339998,0.109640459363789,0.16865620360692
"ENSG00000172465",0.392189282940561,-1.0577617401825,0.661263504860868,-1.59960701355363,0.109685791580603,0.168699150473548
"ENSG00000168826",1.08336677708873,-0.933346159937205,0.583557287520898,-1.59940794142474,0.109729988884103,0.168740338461777
"ENSG00000246790",0.319621537848639,-1.85008453708856,1.15683780526299,-1.59926009391435,0.10976282258342,0.16876404145186
"ENSG00000113595",6.59021222753909,-0.828922617757966,0.518564366713953,-1.59849513573541,0.1099328271053,0.168998608219002
"ENSG00000256148",2.22218867114987,-0.503397888139442,0.314958882778222,-1.59829716088341,0.109976858968653,0.169039474803794
"ENSG00000178222",0.712845713507427,-1.53966370772067,0.963451265099063,-1.59807118792082,0.110027134961338,0.169089924413935
"ENSG00000198556",3.29387929313703,-0.576399933016558,0.360734454694974,-1.59785106610885,0.110076126610223,0.169138384551917
"ENSG00000124151",100.041301272638,-0.322268880646623,0.201699472850317,-1.59776759003124,0.110094710060572,0.169140112760359
"ENSG00000232053",0.515843443605885,-1.51875117071183,0.951263532879657,-1.59656196019024,0.110363383988597,0.169525997158954
"ENSG00000118263",6.27027819772368,-0.436856744112738,0.273657085716487,-1.59636554985946,0.110407202939136,0.16956642074736
"ENSG00000142789",0.290962428482267,-1.90357984079546,1.19256225368341,-1.59621003844115,0.110441907129749,0.169592835040895
"ENSG00000258704",3.57971210791975,-0.561751435151941,0.352127495519101,-1.59530693371109,0.110643615845159,0.169875649811078
"ENSG00000105370",0.304133914245169,-2.06216493462035,1.29274993486737,-1.59517697816161,0.110672665385621,0.169893326296291
"ENSG00000164344",0.587090516803234,-2.34145583924382,1.4682912992652,-1.59468072882786,0.11078364961669,0.170036754988355
"ENSG00000180011",0.453692657747722,-1.12020573477336,0.702948675023066,-1.59358111705183,0.111029886617698,0.17038769864601
"ENSG00000089169",0.799741594106269,-1.45136714469016,0.910847349982662,-1.59342522621139,0.111064830328062,0.17041432946124
"ENSG00000146063",0.723590562122601,-1.53219944160637,0.962220764729665,-1.59235748984988,0.111304402189034,0.170754877024127
"ENSG00000164292",13.8593361450454,0.413890470532031,0.260005351888504,1.59185365811053,0.111417590278792,0.170901458933018
"ENSG00000254926",2.76157707403555,-0.434354073139177,0.27289203270788,-1.59167004191777,0.111458863068009,0.170937702295848
"ENSG00000181333",1.82360290567935,-0.724402460977787,0.455149251463907,-1.59157124536155,0.111481075302925,0.170944706795622
"ENSG00000163737",13819.9914016495,0.173789553928521,0.109207334147918,1.59137255097839,0.111525757946074,0.170986159674247
"ENSG00000178425",32.9716724713315,-0.550163124812265,0.345856517073447,-1.59072649394498,0.111671141750045,0.171181965391525
"ENSG00000198492",51.5692889428413,-0.214130018518305,0.134641333314287,-1.59037357435009,0.11175062324321,0.17127670273378
"ENSG00000232517",0.629570886099094,-1.39257854892856,0.876035059371592,-1.58963791920326,0.111916444593018,0.171503719585125
"ENSG00000188706",0.997921487781333,-1.61360775404382,1.01593384412977,-1.58830002895121,0.112218510966882,0.171912228691833
"ENSG00000198298",0.69653745485314,-1.77956145115568,1.12037810171228,-1.58835793776759,0.112205423123542,0.171912228691833
"ENSG00000198894",0.476025032267448,-1.04253795258208,0.656665372719958,-1.58762437596459,0.11237130278194,0.172119080055563
"ENSG00000083635",2.4908534055705,-1.02464620252927,0.645431637452261,-1.58753637577156,0.112391215167555,0.172122366826316
"ENSG00000125817",0.431954522708415,-1.23289626894547,0.77669934995903,-1.58735329057569,0.112432651980861,0.172131405245035
"ENSG00000198518",0.89630816869066,-0.785861737972111,0.495070625561317,-1.58737298760372,0.11242819346679,0.172131405245035
"ENSG00000113441",45.733273872135,-0.504725603257423,0.318000940871539,-1.58718273560491,0.112471263722995,0.172163312205462
"ENSG00000104267",6774.33087377407,-0.221702705716132,0.139749241374001,-1.58643226636776,0.112641285804667,0.172369100754323
"ENSG00000155008",15.5233719347072,-0.427287156739998,0.269325970361519,-1.58650558713832,0.112624665738804,0.172369100754323
"ENSG00000104635",0.41557410340554,-2.03676708030018,1.28410113037232,-1.58614226880216,0.112707040266772,0.172442483591991
"ENSG00000123374",11.6661944603768,0.432749048509545,0.273036009279573,1.58495229127977,0.112977174324326,0.172820313111468
"ENSG00000125266",0.818540828989015,-0.853221947788628,0.538356851265978,-1.58486317352928,0.112997425258455,0.172820313111468
"ENSG00000170634",30.6667838259732,0.209558639734422,0.132228766796924,1.5848188318678,0.113007502431993,0.172820313111468
"ENSG00000117595",0.344801373136481,-2.13192139391041,1.34548824007339,-1.58449649013219,0.113080779739424,0.172905081141972
"ENSG00000227258",1.1714025280974,0.866171041036536,0.546771687303338,1.58415488795418,0.113158476343281,0.172996578635585
"ENSG00000204301",0.383074668603853,-1.29085610596921,0.815093481360382,-1.58369087164675,0.11326408311689,0.173130709567124
"ENSG00000234028",0.66218801629243,-1.06429538415903,0.672198133198339,-1.5833060694398,0.113351720215433,0.173237334823649
"ENSG00000232973",0.273755038863019,-1.79118131935854,1.13173425063798,-1.58268720624901,0.113492775757113,0.17342555386986
"ENSG00000231682",0.31807784486939,-1.98237602921287,1.25319857949943,-1.58185307711146,0.113683114914905,0.173689010770478
"ENSG00000241685",146.457280117608,-0.16105878833132,0.101864257944419,-1.58111187948966,0.113852458983303,0.173920312619086
"ENSG00000211625",0.576006808398772,-1.50384420434668,0.951225860214556,-1.58095386936545,0.113888585794502,0.173948071760544
"ENSG00000162194",0.778695210119117,-1.12156180779272,0.709678549601029,-1.58038003040003,0.114019861990957,0.174121125940793
"ENSG00000175220",36.5881145364523,-0.430061787710916,0.272243122888703,-1.57969752604819,0.1141761524682,0.174332319166576
"ENSG00000147471",22.8465014212327,-0.491077447223762,0.310974656625919,-1.57915584682032,0.114300314613208,0.174494397726562
"ENSG00000102595",34.8301460676238,0.488864273799439,0.309750547385911,1.57825152505824,0.114507837423506,0.174783666135013
"ENSG00000160993",0.892152358686765,-0.93065949063432,0.589729662935797,-1.57811205561766,0.114539869099251,0.17480501761713
"ENSG00000135338",19.1474923186101,0.43964775938702,0.279109375938461,1.57518090500821,0.115214693453923,0.175807205887794
