"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000169314",4.66513168370407,0.438650977707377,0.389306414413983,1.12674993646758,0.259848222762875,0.408765181669797
"ENSG00000145545",1.10292920638246,-0.842553014996834,0.748299721520571,-1.12595660637791,0.260183887279158,0.409219902238633
"ENSG00000110104",1.2547825679451,-0.595952744714884,0.529460274384074,-1.12558538109051,0.26034105878542,0.409393774569264
"ENSG00000040531",35.19221771019,0.231566518944955,0.205866374385122,1.12483896234435,0.260657280691792,0.409605033847464
"ENSG00000078668",1530.31405482187,-0.124701953860956,0.110854572571476,-1.12491484084296,0.260625122475345,0.409605033847464
"ENSG00000124102",1.25805068278071,-0.945481315058042,0.840521995540428,-1.12487397126369,0.260642443151446,0.409605033847464
"ENSG00000267106",2.11928118690197,-0.485289923165899,0.431434838766867,-1.12482785245847,0.260661989424852,0.409605033847464
"ENSG00000139323",241.361983733375,0.120675016831914,0.107319616668521,1.12444509753184,0.260824249419607,0.409785077472236
"ENSG00000196188",0.688898688593475,1.49367195998764,1.32849080790817,1.12433744448678,0.260869898994397,0.409785077472236
"ENSG00000213467",0.785026222461415,-0.511103767441269,0.454806231212293,-1.12378356400024,0.261104855773218,0.410080797450301
"ENSG00000264546",0.562126479698009,-0.856664756521034,0.762639585717579,-1.1232891297073,0.26131471898692,0.410337007765405
"ENSG00000168256",25.4333570728951,0.21167159355866,0.188474356420419,1.12307900967968,0.261403939978914,0.410403718389923
"ENSG00000007350",4.60066262904385,-0.595298266349749,0.530282572100272,-1.12260575336649,0.261604970807628,0.410645915027133
"ENSG00000100577",2.75544611239089,-0.670724843154006,0.597712995203794,-1.12215201699825,0.261797810225595,0.41087264159197
"ENSG00000104731",6.24768501944132,-0.603591454287347,0.537972230610737,-1.12197511310596,0.261873021558973,0.41087264159197
"ENSG00000123124",121.865159354075,0.232674128574558,0.207386331856575,1.12193569601044,0.26188978191439,0.41087264159197
"ENSG00000180644",13.6589037756003,-0.515453674734782,0.459531546275874,-1.12169377469754,0.261992664358564,0.410960626247329
"ENSG00000272865",1.09068737392184,1.16636898672074,1.04167737838577,1.1197027130686,0.262840468522241,0.412216851954599
"ENSG00000143079",2.7883910750862,-0.502903239360817,0.449231410125888,-1.1194747918893,0.26293763920273,0.412295608899852
"ENSG00000171492",1.42664423237649,0.455302737378406,0.406836278715251,1.1191301297323,0.263084627699639,0.412452439891186
"ENSG00000231304",0.516248514997708,-1.03604488211528,0.926633332044675,-1.11807426550174,0.263535276402774,0.41308519494694
"ENSG00000198818",171.046226144129,-0.13040210333821,0.116680703500437,-1.11759784973975,0.263738787563327,0.413330411135745
"ENSG00000141956",2.96784175175285,-0.595844196487367,0.533386885124119,-1.11709570127266,0.263953408324425,0.413519157626543
"ENSG00000260912",0.514519379988553,0.61680712106881,0.552128630046134,1.1171438818836,0.26393281046806,0.413519157626543
"ENSG00000172460",1.4854739437378,-0.621470791242072,0.55680657963442,-1.11613406517234,0.264364752536582,0.41402425453291
"ENSG00000273002",0.626652453164256,-0.730074590890257,0.65411746859533,-1.11612153159285,0.264370116748209,0.41402425453291
"ENSG00000123600",6.56123524595026,-0.397464462493383,0.356403993595524,-1.1152076565799,0.264761445783037,0.414548386982544
"ENSG00000259278",2.18892002269662,0.430100601503422,0.385699111088362,1.11511950413826,0.2647992145069,0.414548386982544
"ENSG00000266053",3.09136254508606,-0.383734633430869,0.344339563350215,-1.11440762048184,0.265104355592903,0.414952111668678
"ENSG00000085063",14.7458504544871,0.304161215288483,0.273006611728404,1.11411666319302,0.265229140944051,0.415067367029502
"ENSG00000185875",0.96253638591775,-0.621778767263527,0.558141924127385,-1.11401552254946,0.26527252747632,0.415067367029502
"ENSG00000128487",31.1511589557825,-0.18964288085595,0.170268043179579,-1.11379021755678,0.265369194647483,0.415144646035908
"ENSG00000107438",2065.11754688222,-0.148709995035488,0.133534670832021,-1.11364332655267,0.265432231339289,0.415169295224492
"ENSG00000104497",5.02955088758651,0.503614064708492,0.452366780085497,1.11328702035395,0.265585179152385,0.415299512756736
"ENSG00000248360",2.80959134797864,0.650414055890022,0.584258974374018,1.113229037837,0.265610074438199,0.415299512756736
"ENSG00000108264",65.2783721388157,-0.214675123190068,0.192880818322006,-1.11299363543594,0.265711162963264,0.415309669273837
"ENSG00000176593",1.46634340848104,0.591205663238096,0.531154187211344,1.11305846300871,0.265683321506155,0.415309669273837
"ENSG00000009780",2.18875556478046,-0.612026405995589,0.550185371913146,-1.11240036038654,0.265966049747888,0.415338410605762
"ENSG00000084110",5.73252875800855,0.743013370051697,0.667764720725084,1.11268736875603,0.265842722287153,0.415338410605762
"ENSG00000126775",4.65714275236388,-0.438090346033728,0.393806774223091,-1.11245000012506,0.265944716741921,0.415338410605762
"ENSG00000133317",281.360972710004,-0.124611681516965,0.111995026978985,-1.11265370327869,0.265857186299936,0.415338410605762
"ENSG00000186063",15.3449946072053,0.229880958335252,0.206647140916775,1.11243231972822,0.265952314874342,0.415338410605762
"ENSG00000241769",0.765356985617475,-0.740874667248778,0.666438206049443,-1.1116929679656,0.266270184334752,0.415665509092171
"ENSG00000257017",0.709073544826261,1.12102607610753,1.00833659605891,1.11175780041017,0.266242300471367,0.415665509092171
"ENSG00000163092",19.7247474239385,0.333323800106334,0.299903469366561,1.11143695940017,0.266380311001191,0.415763510647255
"ENSG00000198648",19.2672782631057,-0.29734497114881,0.267610217887141,-1.11111217462634,0.266520068084363,0.415907715985212
"ENSG00000106069",4.86282995311386,-0.670090665438961,0.603259613116657,-1.11078323638646,0.266661663847385,0.416054738849304
"ENSG00000228063",149.741288605976,-0.158038035067653,0.142331068289083,-1.11035515272511,0.266846015544043,0.416268406909263
"ENSG00000164219",7.70927157912716,-0.456753736591894,0.4114048563842,-1.11022932642619,0.266900218562322,0.416279008738144
"ENSG00000163191",203.921792424363,-0.285162398085821,0.256895517630276,-1.11003259502654,0.266984981010583,0.416317446490039
"ENSG00000188549",1.24966327357039,0.511463645269248,0.460797960643527,1.10995205915183,0.2670196855292,0.416317446490039
"ENSG00000128585",76.229714749764,0.249914734477671,0.225211596886803,1.10968856813925,0.267133250754405,0.41642057072154
"ENSG00000089335",3.47698361085031,-0.520275997819596,0.469013321098587,-1.10929897812057,0.267301225792327,0.41660846000753
"ENSG00000174123",1.30093629643529,-0.78016387641911,0.704169598620357,-1.10792041852935,0.267896186515824,0.417461652847463
"ENSG00000224650",2.21326381288016,-0.605353861247307,0.546576779283318,-1.10753673443841,0.268061939209991,0.417645828282991
"ENSG00000137337",2.94006535414073,-0.561380032806265,0.506964946677238,-1.10733500705656,0.268149114309576,0.417707534637642
"ENSG00000183044",29.2450075887288,0.253110219032203,0.228602063522495,1.10720881138195,0.26820365880413,0.417718398006219
"ENSG00000149201",0.591723669524258,1.50035653054649,1.35547281132269,1.10688795674361,0.268342373429314,0.417860326491011
"ENSG00000072756",22.6225056457145,-0.232326075014018,0.210177703157664,-1.10537926489633,0.268995284617437,0.418654305959893
"ENSG00000132964",2.07309720024769,-0.613762515208786,0.55522468150302,-1.10543089249437,0.268972923920235,0.418654305959893
"ENSG00000155970",1.59419814293136,0.838557480031082,0.7585860579729,1.10542168712128,0.268976910813717,0.418654305959893
"ENSG00000181036",25.6405586934636,-0.528432299379973,0.478151000116036,-1.10515778331894,0.26909122613431,0.418655219115056
"ENSG00000235527",1.54560451372221,0.45809450710455,0.414474207746565,1.10524249408701,0.269054528301583,0.418655219115056
"ENSG00000086102",40.4502448086262,-0.297786333158811,0.269552616068653,-1.10474287915264,0.269271017769963,0.418860727553241
"ENSG00000049249",1.01526750171027,-1.05934030647038,0.959352132332236,-1.10422468535622,0.269495683967436,0.418952529939615
"ENSG00000125734",172.188908988657,0.165859138514291,0.150201888976666,1.104241362371,0.269488451539655,0.418952529939615
"ENSG00000224091",0.566200530198951,0.81852609072412,0.741306699309157,1.10416659054468,0.269520879356438,0.418952529939615
"ENSG00000254119",3.27640335023555,-0.409969890130831,0.371266863390652,-1.10424584189043,0.26948650890047,0.418952529939615
"ENSG00000112237",26.0427748945831,-0.381126032179365,0.345210411019294,-1.10403979721823,0.269575874513403,0.418963850283574
"ENSG00000145868",19.1045605897037,-0.522586692650572,0.473430966694586,-1.10382870875385,0.269667448801844,0.419032006357988
"ENSG00000197860",5.40370107913417,-0.532152543485162,0.482200399910399,-1.10359208242889,0.269770127280353,0.419117389888319
"ENSG00000102901",133.490831820791,-0.132896041291041,0.120459462352081,-1.10324285611213,0.269921714895691,0.419204559338356
"ENSG00000143578",2.08904810642158,-0.790938868825822,0.716852049961006,-1.10335022250246,0.269875104471344,0.419204559338356
"ENSG00000065054",1.47307471450877,0.727392585951487,0.659573018216701,1.10282344162311,0.270103846085416,0.419413240048813
"ENSG00000042445",1.31455229800892,-0.807343068638953,0.732309501805412,-1.10246155027151,0.270261065510985,0.419562555330778
"ENSG00000141510",7.37515116216633,-0.526529619301177,0.477628940161244,-1.10238215281391,0.270295567191232,0.419562555330778
"ENSG00000052749",10.2418050792037,-0.465420711870278,0.422510090080914,-1.10156117639971,0.270652494541165,0.420020685850067
"ENSG00000090061",27.7013688869087,-0.248556165671687,0.225655866972006,-1.10148328517655,0.270686375267684,0.420020685850067
"ENSG00000162591",0.620281831317627,-0.938239185949883,0.851937307671581,-1.10130073833035,0.270765789952419,0.420050275166661
"ENSG00000240834",0.463086197192977,-0.982136193340793,0.891862296867422,-1.10121954565234,0.270801116925005,0.420050275166661
"ENSG00000122884",13.1892182105964,-0.481186265526001,0.437022425164805,-1.10105623377231,0.27087218356786,0.420053062955828
"ENSG00000130119",59.7354503910679,0.193846119881846,0.176064496502919,1.10099494067296,0.270898859113188,0.420053062955828
"ENSG00000139793",30.9607043495214,0.232953589119676,0.211621271265278,1.10080422316175,0.270981873343056,0.420053062955828
"ENSG00000246334",3.94880675192515,0.304941944587161,0.277024579753081,1.10077576819705,0.270994260522123,0.420053062955828
"ENSG00000152082",1.237587428004,-0.597753845226806,0.543120937915722,-1.10059068523623,0.271074841371968,0.420103809051756
"ENSG00000165156",2.43374195618956,0.528729928206497,0.480501364643953,1.10037133525787,0.271170362546881,0.420177687228544
"ENSG00000148835",1.01893960624008,-0.730053417861903,0.663532296684962,-1.10025302688247,0.271221892320342,0.42018338681456
"ENSG00000179406",0.48167442442665,-1.14146132737242,1.03808851714159,-1.09957995731951,0.271515178599304,0.420415232459969
"ENSG00000182473",46.4671199575912,-0.330605588941326,0.30064915119773,-1.09963918948135,0.271489359804461,0.420415232459969
"ENSG00000258857",0.604709061725225,0.662332147019691,0.602262394672747,1.09974016787082,0.271445348061617,0.420415232459969
"ENSG00000233621",17.8885309904696,-0.233745144037095,0.212711719954921,-1.09888229988753,0.27181940808741,0.42081209845126
"ENSG00000259736",0.468902736933832,-0.821092958553414,0.748185032612764,-1.09744638393266,0.272446306449006,0.421708270214829
"ENSG00000104884",4.87430128406764,-0.624015822349229,0.568738292542381,-1.09719326187752,0.27255691805882,0.421770590139682
"ENSG00000119328",10.5984177427488,0.282170281672644,0.257188430911953,1.09713442658408,0.272582632848502,0.421770590139682
"ENSG00000078269",15.1436470207917,0.33626087391324,0.306629793582697,1.09663470722897,0.272801109122751,0.421959932923529
"ENSG00000127946",4.3225871835556,-0.601434562336711,0.548424290417823,-1.09665923418254,0.272790383194442,0.421959932923529
"ENSG00000079819",4.02878654592335,-0.512903910976701,0.467814482649832,-1.09638313904151,0.272911139536316,0.422055779547093
"ENSG00000146469",2.34970203188677,0.895991308400191,0.817402435579823,1.09614465213163,0.273015476511488,0.422120010374474
"ENSG00000154608",0.57802252458625,-0.600221988640558,0.547613594741294,-1.09606845849785,0.273048816641272,0.422120010374474
"ENSG00000108576",36.0611365165848,0.242706553267177,0.221465155489426,1.09591304659556,0.273116829025463,0.42215083183816
"ENSG00000211456",134.104510401919,0.220067383224647,0.200848979856505,1.09568584008677,0.273216281488546,0.422230230156798
"ENSG00000006607",3.03074229044512,-0.617816555618454,0.564149588223548,-1.09512896670526,0.273460139918566,0.422532727190732
"ENSG00000101417",6.12591416147527,-0.290818909892109,0.265591689470072,-1.09498497664732,0.27352321829459,0.422555837411118
"ENSG00000147437",0.5181325594818,-0.902177994282557,0.824224984198672,-1.09457734426684,0.273701845591337,0.422757415327622
"ENSG00000105699",6.83571134864283,-0.297487013638052,0.271858018521206,-1.09427345662363,0.273835063101601,0.422888795127534
"ENSG00000149516",5.91607320940823,0.939623612453531,0.858823403560191,1.09408244879959,0.273918819313706,0.422943758113884
"ENSG00000171365",0.467789699203009,-1.31604174441232,1.20414315370736,-1.09292797983399,0.274425422272751,0.423651482590898
"ENSG00000081052",0.774069795052318,-1.15919277599546,1.06102735063296,-1.09251922234044,0.274604946158875,0.423705154141818
"ENSG00000176700",0.549472180850568,-0.710982722732591,0.650735081595635,-1.09258397593876,0.274576501414247,0.423705154141818
"ENSG00000197165",1.23751385518905,-0.774130487543407,0.708534833735208,-1.0925792927673,0.274578558554675,0.423705154141818
"ENSG00000136875",10.8713024479987,-0.511925883013928,0.468634522730355,-1.09237765931402,0.274667138501543,0.423726659027064
"ENSG00000062598",72.2676719369554,0.315837031832346,0.2892457236187,1.09193328039899,0.27486242827524,0.423953448565762
"ENSG00000116127",8.07613933636414,-0.527334245813786,0.483240985709322,-1.09124486831294,0.275165149677609,0.424131332789457
"ENSG00000161277",0.552098924323818,-0.883142446129937,0.809144993547512,-1.09145141250643,0.27507430032513,0.424131332789457
