"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000254912",5.46457975948142,0.401586662988906,0.433655047957556,0.926050935830939,0.354419510205565,0.496852507309909
"ENSG00000080823",0.733978942240285,1.09052945843805,1.17843643254702,0.925403719979211,0.354755944530938,0.497121300717788
"ENSG00000126768",73.467865858297,-0.165291903497255,0.178627295286635,-0.925345162014678,0.354786393947387,0.497121300717788
"ENSG00000136867",1.00326858547851,0.720982805906213,0.779143778339981,0.925352708895804,0.354782469570031,0.497121300717788
"ENSG00000122692",40.5280456827183,-0.304665466031303,0.329542385355828,-0.92451071415999,0.355220475771907,0.497647639223065
"ENSG00000155659",1.2384403817096,-1.03337316574416,1.11789960947321,-0.924388162396006,0.355284255714989,0.497655113902473
"ENSG00000160094",1.37609079130715,-0.638210777446144,0.690802855180434,-0.923868181290951,0.355554951244301,0.497914038590545
"ENSG00000160703",5.46011134845626,0.347498827511649,0.376158962873605,0.923808447516411,0.35558605621481,0.497914038590545
"ENSG00000167258",13.3403035162663,-0.367727232734711,0.398325832152926,-0.923181985830969,0.35591237492855,0.49828902869395
"ENSG00000101347",159.434766458635,-0.343397183118925,0.372128210200551,-0.922792665823045,0.356115263616314,0.498391365335921
"ENSG00000120675",223.010561127062,0.173672323297885,0.188213899075139,0.922739097119236,0.356143185904363,0.498391365335921
"ENSG00000249978",0.76371243044094,-0.838416651811768,0.908651013699513,-0.92270479994097,0.356161063777931,0.498391365335921
"ENSG00000147853",54.5844134658247,0.231448680860596,0.251038452529526,0.921965055665624,0.356546803303341,0.498767213755208
"ENSG00000187210",3.8914356991247,-0.338536439566021,0.367164713895435,-0.922028797305488,0.356513554874365,0.498767213755208
"ENSG00000153827",133.68600190327,0.259494939603661,0.281582510358684,0.921559152495344,0.356758573263592,0.498981480180599
"ENSG00000119138",1.81555966695793,-0.496809004749232,0.539298063907387,-0.921214144826873,0.356938634791226,0.499151334414073
"ENSG00000138111",1.18850233308856,-0.970868944388275,1.05404824662222,-0.921085868222352,0.357005597701305,0.49916299908483
"ENSG00000060762",44.2840249486997,-0.165318556311896,0.179567301179267,-0.920649557164384,0.357233419878185,0.499399535423206
"ENSG00000169946",0.663053942180351,-0.962382391956734,1.04574374866753,-0.920285101568132,0.357423792499678,0.499583649562502
"ENSG00000102977",40.3453467933387,-0.283095666815196,0.307803550897915,-0.919728398159662,0.357714708641521,0.49984141194459
"ENSG00000237296",1.23774553513016,-0.663387506619282,0.721302669709679,-0.919707543694928,0.357725609441025,0.49984141194459
"ENSG00000049249",1.08845135456843,-1.09132841872412,1.18924844971701,-0.917662258869294,0.358795712226525,0.501007787735136
"ENSG00000138030",1.54881368063904,0.836015539517057,0.910984975468307,0.917705079699355,0.358773287557317,0.501007787735136
"ENSG00000170855",3.47977627367439,-0.520853222380707,0.567489129941546,-0.917820615232502,0.358712787612428,0.501007787735136
"ENSG00000197744",19.6760860441093,-0.321628391216017,0.350360987567267,-0.917991450615678,0.358623341770332,0.501007787735136
"ENSG00000128383",25.4630779294027,0.451326372894901,0.492026729134468,0.917280192661152,0.35899583395718,0.501205037898899
"ENSG00000133624",2.91873863195065,-0.635609484802247,0.693452027630049,-0.91658753522506,0.359358818534089,0.501629563904553
"ENSG00000080854",1.33634214807899,-0.857756667310764,0.936414422032363,-0.916001128484456,0.359666303021694,0.501976490776876
"ENSG00000100034",0.97203008870802,0.73799191822125,0.806225655285185,0.915366452783248,0.35999928367966,0.502276568987761
"ENSG00000231770",0.77065684392609,-0.894603370325767,0.977289254027727,-0.9153926195738,0.35998555152868,0.502276568987761
"ENSG00000223969",15.1763565384712,-0.288963446450339,0.31583391412146,-0.91492215854695,0.360232496431095,0.50251961125668
"ENSG00000185130",0.67377116934724,-0.843946281103981,0.922823767045672,-0.914525948768952,0.360440549339051,0.502727482001969
"ENSG00000260019",4.03787657966029,0.534659610653826,0.585114908663944,0.913768565348423,0.360838467224042,0.503200057060714
"ENSG00000143502",1.13407819702537,-1.11513828859475,1.22102949884598,-0.913277107267836,0.361096819304271,0.503477880526587
"ENSG00000151422",50.1628996571919,-0.18655839625613,0.204326818974307,-0.913039204508875,0.361221922849035,0.503569854790362
"ENSG00000235703",1.7531355277083,-0.799886867635885,0.876783774464808,-0.912296612838369,0.361612596911601,0.504031963120361
"ENSG00000166747",52.6700486354599,0.278008481641067,0.304778338953089,0.912166142108471,0.361681264308454,0.504045166217101
"ENSG00000111652",13.39179260356,-0.376840957182869,0.413205479184875,-0.91199409534999,0.361771825870873,0.504088872081571
"ENSG00000083635",2.32395352928254,-0.758216500803992,0.831734543616838,-0.911608765829121,0.36197470625984,0.50428904185251
"ENSG00000135912",4.184311796844,-0.716292552183069,0.786499665421665,-0.910734719510713,0.362435165822383,0.50484793668863
"ENSG00000169894",0.699425818753023,-0.972389029703558,1.06826494757299,-0.910250806143874,0.362690255715909,0.505120629280498
"ENSG00000174405",1.17883919492816,-0.737217746044828,0.810224441114288,-0.909893245174072,0.362878812460328,0.505239838009983
"ENSG00000223508",2.32420050255209,0.494792172628547,0.543823929249091,0.909838912958011,0.362907469463585,0.505239838009983
"ENSG00000226259",0.6005872200441,-1.26152698823722,1.38667286817058,-0.909750970970922,0.362953856618563,0.505239838009983
"ENSG00000124279",4.14264921730611,-0.562577090058795,0.618580746284398,-0.909464275178305,0.363105107107623,0.50536776512282
"ENSG00000131828",40.6568413922968,-0.291699934000285,0.320907726620278,-0.908983828692435,0.36335866199246,0.505638013869227
"ENSG00000101493",1.99777224201881,-0.812845416742735,0.894417888385054,-0.908798255601076,0.363456627554758,0.505691696671367
"ENSG00000023318",87.6179873238299,-0.290951075625271,0.320263259042593,-0.90847472324815,0.363627462461009,0.505846731392826
"ENSG00000113812",12.27212487005,-0.492630239418449,0.542617589822582,-0.907877386686861,0.363943006254867,0.506120316554008
