"","Lung_ge$X","ENSG00000108854","ENSG00000112159","ENSG00000075336","ENSG00000167107","ENSG00000160223","ENSG00000196329","ENSG00000138326","ENSG00000186364","ENSG00000074621","ENSG00000186854","ENSG00000092295","ENSG00000116752","ENSG00000171817","ENSG00000211801","ENSG00000140386","ENSG00000135213","ENSG00000121058","ENSG00000072694","ENSG00000214826","ENSG00000149483","ENSG00000136492","ENSG00000136098","ENSG00000157992","ENSG00000111371","ENSG00000170074","ENSG00000257221","ENSG00000156482","ENSG00000167595","ENSG00000246223","ENSG00000135749","ENSG00000009790","ENSG00000126464","ENSG00000167554","ENSG00000108592","ENSG00000244575","ENSG00000185485","ENSG00000185900","ENSG00000116353","ENSG00000251562","ENSG00000256039","ENSG00000127946","ENSG00000198106","ENSG00000109475","ENSG00000129968","ENSG00000231621","ENSG00000162894","ENSG00000211637","ENSG00000214106","ENSG00000180071","ENSG00000116824","ENSG00000111364","ENSG00000213988","ENSG00000179119","ENSG00000270505","ENSG00000185942","ENSG00000139537","ENSG00000171163","ENSG00000243364","ENSG00000266371","ENSG00000167272","ENSG00000038219","ENSG00000120800","ENSG00000211734","ENSG00000198400","ENSG00000100483","ENSG00000169964","ENSG00000101104","ENSG00000084734","ENSG00000071082","ENSG00000087008","ENSG00000180822","ENSG00000241549","ENSG00000160654","ENSG00000205189","ENSG00000145649","ENSG00000236559","ENSG00000211710","ENSG00000257252","ENSG00000132465","ENSG00000148843","ENSG00000180329","ENSG00000196199","ENSG00000137103","ENSG00000267364","ENSG00000075914","ENSG00000118922","ENSG00000251606","ENSG00000198178","ENSG00000116251","ENSG00000107938","ENSG00000211964","ENSG00000089012","ENSG00000110195","ENSG00000083093","ENSG00000241106","ENSG00000115816","ENSG00000211778","ENSG00000248810","ENSG00000183091","ENSG00000211772","ENSG00000141101","ENSG00000204852","ENSG00000198625","ENSG00000116127","ENSG00000127804","ENSG00000163687","ENSG00000005801","ENSG00000133574","ENSG00000119596","ENSG00000132424","ENSG00000225885","ENSG00000100813","ENSG00000231486","ENSG00000136153","ENSG00000143507","ENSG00000171453","ENSG00000143303","ENSG00000122435","ENSG00000087076","ENSG00000147316","ENSG00000146904","ENSG00000247774","ENSG00000211663","ENSG00000152495","ENSG00000198865","ENSG00000100941","ENSG00000211746","ENSG00000205056","ENSG00000110651","ENSG00000186468","ENSG00000116771","ENSG00000172339","ENSG00000089123","ENSG00000166788","ENSG00000167286","ENSG00000171174","ENSG00000023445","ENSG00000152133","ENSG00000211752","ENSG00000170486","ENSG00000178338","ENSG00000128218","ENSG00000164180","ENSG00000117560","ENSG00000225113","ENSG00000100888","ENSG00000130921","ENSG00000125633","ENSG00000112077","ENSG00000211747","ENSG00000132326","ENSG00000163492","ENSG00000168421","ENSG00000226660","ENSG00000170469","ENSG00000180008","ENSG00000150045","ENSG00000101654","ENSG00000132485","ENSG00000204219","ENSG00000104341","ENSG00000229164","ENSG00000102886","ENSG00000117318","ENSG00000177455","ENSG00000069667","ENSG00000083535","ENSG00000132196","ENSG00000186265","ENSG00000224429","ENSG00000163682","class"
"11","HD-13-1",0.847365728,0.470751554,0.957773339,-0.734260596,-0.711922409,1.023139776,0.525888274,-0.672404561,0.915766269,1.284615977,-0.682892461,0.96900584,0.794770552,1.903230655,0.661079489,0.197283083,1.450676941,0.70163758,0.53150791,0.491582423,0.565067067,-0.59282927,2.244292034,1.076767202,0.360769993,1.38387358,0.572468275,-0.125768462,1.484770059,1.436492642,0.77099768,-0.769940128,2.787246994,0.457484457,-0.724738508,1.091434215,1.232824577,0.904751802,0.507629807,0.780805265,0.085314028,-0.005456208,0.868888159,-0.516829731,1.234615622,0.785456141,1.413307407,0.602154249,0.980951102,0.795924683,0.273954625,0.163073956,0.327235202,0.422962139,0.248801579,0.246769753,1.104720227,0.113360373,-0.738012159,0.862226811,0.638253513,1.620910672,1.521841251,-0.683532723,-0.33494383,1.126530826,0.980982604,-0.891229911,0.847922376,0.737223226,0.709681869,1.408063295,1.316565401,0.506993281,0.292802588,0.902365324,0.850952476,-0.88419767,1.358142327,0.798621457,0.830289035,0.481187811,-0.73011436,1.13533581,0.856545819,1.085372497,-0.034887616,-0.738695605,0.689069394,0.530797428,1.807266259,1.384773061,-0.148417172,1.12716406,0.63646382,0.938969661,-0.079950366,0.412246974,-0.889601244,0.992063908,0.933436383,0.897671738,0.497343252,0.036005324,0.963591066,-0.798653357,0.898633693,0.883511357,0.205654125,0.518285578,0.776426142,0.636752036,0.281659749,1.008644967,-0.740450196,0.893931908,0.761696797,1.034169043,-0.624796325,0.864207356,1.799802649,0.77407519,1.107457758,1.164400817,1.237971409,0.352493319,1.547153188,0.263891631,0.662623946,0.397200662,1.072936407,1.100277865,1.04819658,0.079064443,1.080133098,1.84721446,1.179189388,0.568027615,1.390274987,0.350414273,0.988983876,0.291542701,1.162150406,1.549361456,-0.728035379,0.596010199,0.474603013,1.030540212,-0.974132057,0.106612438,0.452135719,0.47592525,1.007866224,1.706010914,0.573382649,1.461928384,0.639632915,0.665584401,0.656484841,0.523318474,-0.161369082,1.152769936,-0.765818764,1.240104154,0.28868595,0.629152446,0.75781107,0.827877804,1.418740509,-0.641936691,0.685094731,"HC"
"12","HD-14-1",0.176852069,1.209948185,1.122480923,1.227498601,1.177164274,1.367929899,0.705768936,2.036788917,1.240726284,1.048470803,-0.682514302,1.322278451,0.938982625,1.578288002,1.169933613,0.35744561,1.516245052,1.716564961,1.185108976,0.589679585,-0.739175811,0.511173309,-0.69598982,1.677539413,1.052189701,2.459479694,0.770551336,0.323487928,0.989354088,0.565857254,1.180659995,-0.095887983,0.807440514,1.317817902,-0.724308904,1.202670802,2.357511345,1.47512799,0.652910361,1.575172877,0.384319084,1.696208802,1.000825401,-0.83843788,0.507699521,1.154520825,-0.176275119,1.130871467,0.014753374,1.29911992,1.296858318,0.167421358,0.587774184,1.137072456,-0.637904888,1.214913584,0.590276059,0.704394161,-0.340356626,1.192031023,0.821112759,1.96519131,1.105193349,-0.682720802,1.495850379,0.585204181,0.597886692,-0.88999011,1.022235092,2.127873668,0.714420886,0.183950269,0.987842876,0.018658983,1.626352137,0.20699192,0.407959886,-0.883455625,1.105093147,1.244037986,1.386711502,0.707207718,1.283600946,1.332204543,1.233523273,1.575339792,0.841245131,0.311390932,0.835987644,1.162464295,0.825277636,1.27356997,-0.820085083,0.886903204,1.736966659,1.650024636,0.389590914,0.827243016,1.241825503,1.176475339,1.198743042,1.355297949,0.803288413,0.85492258,1.299963537,2.091264299,1.667543708,1.311251291,0.898094251,0.880722096,0.782785704,0.753940259,0.970219742,0.0863414,1.77180205,1.622660648,-0.122881447,1.094799238,-0.624487517,1.130012689,1.429075407,1.050836609,1.223961275,1.230191848,1.177656088,0.704523269,1.381599076,-0.756342553,0.841030986,0.614824142,1.717814492,1.79270492,1.371662928,1.081877681,1.046828496,1.329610313,1.409822318,1.27376529,1.008647131,-0.680937644,1.846860013,1.392136064,1.226232471,2.876274318,-0.121755719,1.24868693,1.011496262,0.983780051,0.58006822,0.304391485,2.008010168,1.071709688,1.300911837,1.214203744,-0.702284853,0.995323956,1.682885908,1.25460735,0.897958161,1.373072893,-0.546043633,1.177197391,1.242976281,1.589705764,0.962643488,1.007652511,1.271309889,0.942201957,1.581106791,2.118044458,0.7414241,"HC"
"13","HD-15-1",0.3915138,0.282061195,-0.489594452,1.020134176,-0.69744299,0.080783624,-0.129490831,-0.655769649,-0.72266661,0.865328647,-0.667554539,0.301218454,1.532651539,-0.7369213,0.541217533,-0.428723301,-0.297180388,-0.936600377,-0.670982989,-0.085548105,1.195100385,0.404032511,-0.676805881,0.62613278,-0.162062386,-0.686711945,-0.326461652,-0.734695285,-0.478373759,0.034874337,0.045672247,0.02808744,-0.637578521,0.448965604,0.330577346,0.566489425,-0.120796555,-0.82900601,-0.180478206,0.213744947,-0.782057977,-0.700547804,-0.025920995,-0.027379444,0.708420001,-0.031840333,-0.763939547,-0.181798947,-0.632811609,0.265742514,-0.308115444,-0.687515827,-0.073431096,-0.877000451,-0.62024683,-0.866322,0.20446768,0.270650927,-0.697702369,-0.282732419,-0.22946655,0.181283324,0.444301829,-0.651973432,0.864818441,-0.331057322,0.548537173,-0.844087804,-0.052096577,0.882000889,0.011100884,-0.697243768,0.2791198,-0.663881821,-0.064363851,-0.702362178,-0.807464078,0.84331416,-0.234153055,-0.099289845,0.612358459,0.270361149,0.028198991,-0.9879494,-0.103035882,0.126646751,-0.702178957,-0.710148004,-0.029428685,0.571018652,-0.788807172,0.596627183,-0.789660086,-0.409751254,0.377489544,0.133039559,0.051152005,-0.791376173,1.736077958,0.052632361,0.607190684,0.264107677,0.336949336,-0.451504799,0.845873047,-0.765653016,-0.943416056,-0.139312131,0.275413831,-0.048946094,-0.632369463,0.338390263,0.326812032,1.598066703,-0.721619508,-0.059140781,-0.910388906,-0.430009931,2.117136155,0.533769752,-0.055816844,-0.160483775,-0.805716397,0.303648907,0.525519226,-0.011642909,0.220865824,1.310061341,0.273331058,-0.256156629,-0.659610507,-0.697442387,0.836512287,-0.779144121,0.510789769,-0.677413264,-0.654963904,0.615276012,0.996293353,-0.647693929,-0.204015055,-0.426547901,0.634635338,-0.759181971,-0.697677233,1.055655472,0.313159589,-0.230831928,-0.918868392,-0.353589098,1.400737536,0.743167264,0.309760474,-0.739322607,-0.687451289,-0.128822362,0.199019371,-0.465429693,-0.118457321,-0.219942813,0.1054893,0.455129147,-0.732022738,-0.518028193,0.638675601,0.506965104,0.625149704,-0.974621059,0.497686132,-0.631168541,-0.104241423,"HC"
"14","HD-16-1",1.041039163,1.565672082,1.588951913,0.683880078,2.228050076,1.581821118,0.677635748,1.807979196,0.008309738,1.986538632,0.686534278,1.326624264,1.50651645,1.576200447,1.277211804,0.356091823,1.206825271,0.486275568,2.379053621,1.289627532,0.04044278,0.638177183,2.071205659,1.902849422,0.760355977,0.039226714,0.922294695,0.957218543,2.004746095,0.304582162,1.354085766,-0.096919614,2.795461875,1.426931327,-0.724445083,1.859454312,1.728131576,2.000759157,0.89442365,1.361284005,0.600980976,-0.003067305,1.22472855,-0.655306133,0.909510153,1.533400422,-0.790388156,1.800229864,1.811637965,1.496294028,1.211003732,0.808309952,1.242848581,1.135280486,0.251654625,1.631612539,1.631081606,1.178886103,-0.340990624,1.378964249,0.619344937,1.142937429,1.998380108,-0.036725286,1.194426389,1.668216783,0.874195791,0.822589421,1.263090825,1.690012377,1.147500287,0.861557198,1.60433137,0.892501235,0.76267523,3.098466338,-0.274414821,-0.285698122,0.844519086,1.53563,1.236480873,1.05684371,1.767211235,1.084324132,1.302256042,1.763423657,1.425972679,1.04118354,0.801608376,1.143887533,-0.173293657,2.101591063,-0.146521078,1.872674453,0.51927649,1.380477868,2.156098894,-0.820351227,0.602156376,1.612238427,1.531853931,1.466199922,1.15384177,0.853707262,1.887484942,-0.798076213,1.704414162,1.396689535,0.923347116,1.072852565,-0.644248467,0.883545744,0.662878051,1.635797342,1.599544955,1.741482551,0.491640678,1.339169479,2.284034933,1.357857608,2.063862177,1.359729865,0.443520287,2.346435917,0.69857146,1.012519969,2.14267444,0.267360491,0.898708094,0.37779838,2.838076848,0.638829082,1.445014432,0.988982108,1.472773875,1.327916542,1.550269871,1.301173789,0.771689423,0.888411691,1.244728218,-0.184939701,1.498701342,1.004236881,-0.727508158,1.318221929,1.129675022,1.25853535,-0.001445897,1.521729272,1.639143042,1.463789905,1.498470373,2.230460347,1.873384334,0.662460368,0.65294919,0.904899276,1.108172809,2.035931891,-0.670991667,1.697533883,1.673567935,1.975562183,0.440336191,1.600766967,1.208010853,1.333081712,1.385869803,1.304507771,1.005931039,"HC"
"15","HD-20-1",1.63511123,0.960057027,0.841738478,-0.302139411,-0.060358186,0.596860717,-0.172451294,-0.036474383,-0.148119277,1.361882128,2.185246436,0.184369922,1.469502651,-0.322093343,0.44816877,1.303129807,0.003316084,-0.627203876,1.121323651,-0.154682721,-0.151880114,-0.633740327,2.0118271,0.505305452,1.524676675,-0.10646704,-0.407022097,-0.258085712,-0.65806979,1.037132763,0.620652343,-0.255811259,0.009956494,1.010172615,-0.022797179,2.132188789,-0.363571918,-0.514079876,0.663259808,1.21044237,1.380789569,0.952328263,-0.002211681,-1.161028882,-0.165832456,-0.008205413,-0.342437521,-0.422912839,-0.154928829,0.823341849,0.177661793,3.528565448,1.131100036,0.416981372,0.045769787,1.841479249,0.766332417,-0.035771363,1.425581027,-0.924868735,0.573651074,-0.645969353,0.167791422,-0.336275639,0.319430467,-0.583342806,0.86136082,0.584049473,-0.098205853,0.021491134,1.484679169,2.437583728,0.900493694,-0.128330092,0.222476312,0.022723127,-0.412115185,-0.472587381,-0.521405029,1.819113904,1.548247741,0.421462891,2.352859207,0.894109741,0.199835004,0.420174975,0.923501839,-0.281827004,0.021780784,0.218628971,-0.348981712,1.424731916,-0.488426096,1.174475516,0.735481707,0.827786554,-0.254361729,2.233507078,0.587607394,0.585677046,1.340163077,-0.652874311,1.208310021,0.848853122,0.235035908,-0.457956749,-0.651985092,0.170462247,0.968558991,0.81297614,0.009045996,0.936665071,-0.783509002,-0.441664918,-0.248153136,0.696502938,-0.586515906,1.229579195,-0.007233594,-0.208877466,1.800701319,0.347972596,-0.341420378,1.192417535,0.110688738,0.903078756,-0.428106014,0.06640372,1.22201585,-0.383702976,-0.068049484,0.858268047,0.581746587,1.041323871,0.437181899,2.143028129,0.582973187,0.04376759,-0.41093658,1.577241661,0.448911637,0.301572774,0.09922415,-0.341871938,1.28813268,1.118004817,0.379437471,0.580897258,0.16251007,-0.577192063,-0.343429236,1.201320465,0.787889636,-0.188204076,-0.120947385,0.214966911,0.170069168,0.491991506,0.366460554,-0.561825982,-0.875661194,0.746527857,0.57633723,0.420946423,0.426838156,0.902402033,0.585744095,-0.692810241,0.547315835,1.121946526,0.352852525,"HC"
"16","HD-22-1",1.27114447,0.900551176,-0.141172399,-0.496043486,-0.284739994,0.283235755,-0.592217181,1.097845201,0.820639225,0.132755578,-0.254434319,0.19908369,-0.448424326,-0.51881689,0.562253092,-0.790079584,0.195631946,-0.003342499,1.938634642,-0.905394634,-0.411041237,-0.724808116,-0.376433774,0.368419628,0.305616347,-0.322959101,-0.398012732,0.584388455,-0.105679181,1.517321231,0.038827034,-0.480288023,-0.204280102,-0.226299248,-0.289862861,0.066671078,1.987534086,-0.661185498,-0.127479479,-0.665601796,-0.61486368,0.743129456,-0.543845266,0.052689212,0.800533112,-0.797076254,-0.559943206,-0.622841822,-0.369480782,-0.088252747,-0.324826409,-0.227847799,0.458599048,0.169023464,2.528484508,0.969484587,0.895207562,0.861243294,0.568164696,0.03613838,-0.378758889,0.393076865,-0.033000356,-0.458924255,-0.566371894,0.13973976,-0.011523183,1.199059261,-0.536388812,-0.753400563,-0.293512353,-0.226360122,0.246572206,2.7137108,0.068806933,-0.212917057,-0.616093932,-0.695773051,-0.195869866,0.622829504,0.779156087,0.18750448,-0.466247184,-0.818626572,-0.539306979,0.448867215,2.894435625,-0.503066958,-0.882794387,0.533209452,0.492303953,0.463624875,-0.637137786,-0.743071165,0.777076012,0.694132195,-0.492240297,-0.62272197,0.816592213,-0.049071344,-0.801165965,0.341634973,0.38230765,0.21901235,-0.272189546,0.405584327,-0.763078874,-0.168752093,0.053710624,0.160649752,-0.201285297,0.171003057,-0.883645825,-0.584237792,-0.453137257,0.481903906,-0.759211107,-0.488602967,-0.240896443,0.642183979,-0.556701304,0.329402472,0.372024203,0.935306502,0.825909664,0.152181926,-0.629021903,1.212635144,-1.02238099,-0.803816605,-0.307423387,-0.4623913,0.370043232,-0.456439351,0.066815215,-0.454195346,0.128707638,-0.699654665,-0.632771808,-0.434210865,1.008819924,-0.850235143,0.986578057,1.469367762,0.994994574,0.148646653,-0.587630967,-0.515151372,-0.701714153,-0.745971756,-0.539666425,0.766076281,0.655893498,0.792466534,-0.358700178,0.466345617,0.102385047,0.320209251,-0.411769613,-0.665336619,0.112268469,0.217230082,1.163145938,-0.786572058,0.802384777,0.145460403,0.442410105,0.820211308,0.768580799,-0.203677225,-0.397346148,"HC"
"17","HD-34-1",0.389781681,0.398809849,0.279463328,-0.596939658,0.732645603,-0.03567615,-0.376663176,-0.501104203,-0.539542919,0.146817481,-0.401898397,-0.511329563,1.403254333,0.252705153,0.062203805,0.961980564,-0.338444665,0.541460023,-0.541072554,0.597902467,2.529715144,0.451830436,0.578463715,0.416306394,-0.696061021,-0.472827138,-0.474742524,0.378775922,0.703058459,0.348255494,0.172139078,1.448670783,-0.352586777,-1.11993976,-0.474740815,-0.40440371,-0.697775736,0.489712943,0.052142931,-0.750987662,0.293118257,0.548734318,-0.300792624,0.132308337,-0.552764024,0.340304284,-0.672418927,0.663978662,-0.518005766,0.025571174,0.05828041,1.848052876,0.025870871,-0.786549826,1.702345949,0.778710257,0.231495715,-0.394934914,0.435780753,0.60295608,0.296601624,1.067909052,-0.813573367,-0.543828557,1.030519677,-0.822141055,0.925507209,0.988065424,-0.307201824,-0.816912033,0.714411654,-0.387379561,-0.152023264,-0.494920854,0.337636731,-0.376040505,0.167248522,0.710220694,-0.124318743,0.661087572,0.589976626,0.313630834,-0.612852145,0.427466938,0.492459541,0.743974805,-0.522601933,0.356371936,-0.214224352,0.582450067,-0.694011154,-0.059358588,-0.695753202,-0.149720914,0.281073116,-0.312378077,-0.652707897,-0.700097849,-0.121966026,-0.038573009,-0.0862705,0.179613696,0.471716277,-0.766708767,-0.385605587,-0.078614178,0.907125331,-0.110568908,0.465031302,0.345913317,-0.346888501,0.388360331,0.58856408,0.525363891,-0.595038847,0.336675802,-0.062490272,0.878152929,-0.402651068,-0.918502861,0.836213819,-0.120936291,0.699984972,0.434704695,0.953011296,0.191025744,-0.713825046,-0.392545914,0.154954828,-0.594989259,-0.473131527,-0.60922268,0.731823375,0.664068757,-0.146090892,-0.574403315,0.337962313,0.633481038,-0.762172516,1.611472501,1.042512311,-0.116579352,-1.010478314,1.999792024,1.378397119,1.029642616,-0.194766173,-0.619427795,0.889682107,-0.070518169,0.21966945,0.297205329,-0.522245131,-0.595691567,2.375519059,-0.192289787,0.591591435,0.022944747,-0.180027751,-0.247946399,-0.072258763,0.234674898,0.199456222,-0.274278256,0.091699106,-0.120121644,0.32543166,-0.308452898,0.700310317,2.57577276,-0.437180111,"HC"
"18","HD-39-1",0.705909841,0.856761538,0.723020358,0.932779147,-0.70519454,0.96170237,1.08995729,1.303750431,1.028715877,1.480022711,2.302597128,1.015968084,-0.726015253,1.058278194,0.946390069,1.864225219,0.182214456,1.570362897,0.620596469,-0.482202649,0.662322806,0.979721108,2.168789211,1.288225431,1.944857009,1.147218617,0.644517543,1.06641252,1.826911975,1.133907221,1.101529056,0.433913093,0.92442008,1.296764823,-0.716640841,1.047534195,1.617663429,1.87045668,1.045749354,1.208048415,0.447651319,-0.711090435,1.172314777,-1.061504384,2.731313605,0.497973936,-0.778194187,0.6945987,1.070546298,1.062305479,1.132598812,-0.695190392,0.865609186,0.507339649,-0.629945227,1.837245479,1.680086042,-0.650646453,-0.718641367,1.113546298,0.953104742,1.218696591,1.008402236,-0.668508689,0.540563128,-0.021174728,1.633840795,-0.868527819,1.256302872,2.0055822,0.79612855,2.487778997,1.291169526,-0.672731421,1.118219567,4.236143194,-0.223846063,0.947169082,0.781323303,1.245020627,1.011008632,1.234314009,-0.718720356,1.983028514,0.844954269,0.91947225,0.946682103,1.431020719,0.946247719,0.904874763,0.657155777,1.577445353,-0.806100427,1.678099256,1.447487893,0.890474503,0.835638893,-0.806964054,1.31642829,1.39082707,1.306149827,0.913206031,1.336867156,1.134039911,1.101200755,0.712307532,1.526136856,0.860982079,1.292261531,1.088498505,-0.638844296,1.087673257,0.799175766,2.60276308,-0.731661168,1.519397819,2.108245547,1.511067261,-0.61896188,1.180398252,-0.778167829,1.288297365,0.233868767,1.69718961,0.989603919,0.759369694,1.476078748,1.152588835,0.890144789,0.362418974,0.165081527,1.385248442,1.45474944,0.777342622,1.147023033,-0.691266452,0.344004679,0.945032484,0.243309511,1.851873369,1.458060986,0.154722401,1.236766497,2.004724535,-0.713674048,1.094078096,1.32630204,1.544049386,-0.153993844,1.291041138,-0.767046389,1.768691062,1.243630522,1.609003145,-0.6955832,0.064849431,1.25301587,0.763632715,0.906209898,1.152371019,-0.235114399,1.355708621,1.322148171,1.402738311,1.06746316,0.226968069,1.372982369,0.32792771,1.515885309,0.911905075,1.215229039,"HC"
"19","HD-40-1",1.645320121,1.213205139,0.778941185,-0.693024481,3.282934505,0.420150892,0.667733675,-0.650765968,-0.716557195,1.218297819,3.356928419,0.433353268,0.619999355,-0.73056514,1.240732544,1.04387864,0.546510148,0.816342813,2.273314845,0.901104942,1.260597119,0.070845428,0.205830028,0.09118613,1.796266332,-0.682333134,0.09941958,2.314819218,0.978801362,2.936178826,0.877777304,-0.738632046,-0.634269918,1.584072181,-0.702127931,1.531824594,2.237201423,-0.817928239,0.652478297,0.829926356,0.558683338,1.52010645,0.702220012,-0.108498772,-0.728094496,0.407208066,0.426184322,2.457807176,-0.625002773,0.458029574,0.910136976,4.128125966,0.416171129,0.648333039,1.606023577,0.716148609,1.430941775,2.744340227,-0.686415971,1.160967395,1.235562293,1.087982013,-0.917526522,-0.642937769,0.0893697,1.525308753,1.891735552,-0.830952876,0.574063679,-0.204101916,0.203058323,0.414544686,0.687385411,2.439741395,0.464037902,-0.690964263,1.12559293,-0.846006244,1.068264004,0.834330781,1.148635254,1.05326842,-0.698687888,1.128414814,0.917373914,1.394582615,1.135648638,1.692899546,0.610057575,1.57690348,-0.780695469,0.791344534,-0.780601092,1.759151777,0.421156365,0.26183901,0.089024642,-0.78273104,1.903720715,0.972878121,1.347370538,0.698881352,1.142899061,0.992331391,-0.594873263,0.916907617,1.357600171,-0.225938907,1.576714464,1.129148859,2.88714021,0.974499234,0.102654452,1.224100212,-0.715967496,1.048530416,1.793817365,1.140861602,-0.608433248,1.262529727,2.193115865,0.892126968,1.337581682,1.34174617,0.564789389,0.741182189,0.992681021,0.524527072,1.032733184,-0.408899339,1.781405374,-0.690970045,0.640369976,0.861501084,0.847394724,-0.669721309,0.362877971,0.657154425,-0.105802145,1.743384562,1.695407664,-0.396423723,0.375642282,-0.750955283,-0.688855414,1.02580826,0.551622442,0.533220688,-0.903520948,0.50484704,1.818316035,1.481392435,0.948219865,0.158997659,1.998787862,0.771785835,0.287260021,1.093778022,0.63228483,1.136303393,-0.073026624,0.855592312,1.950726178,1.175380628,1.432753388,0.933033698,1.0577308,0.517736515,1.119337922,-0.627880962,0.661639454,"HC"
"20","HD-45-1",1.861327558,1.798630275,2.38067747,2.019185544,-0.699081948,1.770012182,0.673953058,2.741717728,0.701413043,1.761856267,0.246496109,1.494694136,2.126073043,2.136159098,1.56964869,1.597825196,1.922065939,3.008387208,2.35815511,1.809765928,3.352288851,1.369167833,2.014201757,1.996036017,1.455394296,3.71688677,0.98613267,2.034108738,1.680660379,2.818884673,1.632118186,0.01418591,-0.638810351,1.889469605,0.311886482,1.698284324,1.088053856,1.620274008,0.729148951,0.963340324,1.884891511,0.11686451,1.03805503,-0.745409508,1.122997198,1.797826311,0.68786858,2.425628427,1.62324979,1.735959845,1.913475053,0.316525379,1.367623654,1.429902004,-0.622380253,2.059469857,2.150992637,2.885871491,-0.274321551,1.256358101,1.063371188,2.395727215,1.980603032,0.242523952,2.761440605,1.634312133,1.65030759,-0.849115382,1.075171177,2.576339957,0.804314547,3.725788418,1.494083161,0.135819194,1.272626969,1.159584995,1.682330006,-0.857969142,1.122145248,1.569744459,1.598885989,1.083610555,-0.708554308,1.189302679,1.307052098,1.869592134,1.04360704,1.5092543,0.798858044,2.209852415,0.73503551,1.920702365,-0.793086431,2.190228541,1.882217431,1.717547547,2.390426596,1.981478115,-0.853100428,1.626381578,1.661830387,1.595097349,1.123149454,1.842222955,1.81182545,2.127154413,2.044561129,1.506752061,1.144228996,1.117235376,-0.63373982,1.295719009,1.667640823,4.483118111,1.161615566,1.512764461,1.579210949,1.860299523,1.776585113,1.74653998,2.291669805,1.32127185,0.583039085,1.948584668,1.923843242,1.243850103,2.11620713,0.443013985,1.140834628,0.628536967,1.303942948,1.873460542,1.762259459,1.626002765,1.292427593,0.872768745,1.738363117,1.527001798,1.806715327,1.475121559,2.049552887,0.451705268,1.755564217,2.337462833,-0.026383477,1.710944336,1.034122525,1.734768595,-0.924748697,1.817780152,0.850300683,1.025098215,1.810502504,2.72609366,-0.68916878,0.837999982,1.252479826,0.954887941,1.499572397,2.137286586,-1.006258063,1.65859979,0.926634786,1.700305842,1.153160496,1.436571545,1.490470873,1.774753066,1.971481904,3.145571143,1.038111741,"HC"
