"","Breast_ge$X","ENSG00000077238","ENSG00000135213","ENSG00000183426","ENSG00000211801","ENSG00000102886","ENSG00000171291","ENSG00000141956","ENSG00000171817","ENSG00000204219","ENSG00000112983","ENSG00000197497","ENSG00000139537","ENSG00000007312","ENSG00000186481","ENSG00000251606","ENSG00000143753","ENSG00000171174","ENSG00000157992","ENSG00000211810","ENSG00000171135","ENSG00000112159","ENSG00000166971","ENSG00000103599","ENSG00000270505","ENSG00000139291","ENSG00000132879","ENSG00000129968","ENSG00000110274","ENSG00000160223","ENSG00000211710","ENSG00000249859","ENSG00000231113","ENSG00000211746","ENSG00000225113","ENSG00000211898","ENSG00000198821","ENSG00000109063","ENSG00000225405","ENSG00000146904","ENSG00000129277","ENSG00000211734","ENSG00000009790","ENSG00000253701","ENSG00000073712","ENSG00000105426","ENSG00000226660","ENSG00000245164","ENSG00000162729","ENSG00000109133","ENSG00000198625","ENSG00000211752","ENSG00000196126","ENSG00000152495","ENSG00000183878","ENSG00000131914","ENSG00000094963","ENSG00000143119","ENSG00000100813","ENSG00000117560","ENSG00000184730","ENSG00000185485","ENSG00000116824","ENSG00000214900","ENSG00000075914","ENSG00000112077","ENSG00000243536","ENSG00000122435","ENSG00000131797","ENSG00000164180","ENSG00000157554","ENSG00000196329","ENSG00000176248","ENSG00000196199","ENSG00000141040","ENSG00000213553","ENSG00000162894","ENSG00000146285","ENSG00000129824","ENSG00000116251","ENSG00000082293","ENSG00000204252","ENSG00000246223","ENSG00000100941","ENSG00000170486","ENSG00000204852","ENSG00000154620","ENSG00000211772","ENSG00000239855","ENSG00000211689","ENSG00000172116","ENSG00000104067","ENSG00000069667","ENSG00000135749","ENSG00000211747","ENSG00000169964","ENSG00000160654","ENSG00000128016","ENSG00000181894","ENSG00000186854","ENSG00000167664","ENSG00000128218","ENSG00000154814","ENSG00000263264","ENSG00000147168","ENSG00000251562","ENSG00000241859","ENSG00000134539","ENSG00000120725","ENSG00000089012","ENSG00000241106","ENSG00000267364","ENSG00000132424","ENSG00000186265","ENSG00000117318","ENSG00000132915","ENSG00000111863","ENSG00000134545","ENSG00000122986","ENSG00000163492","ENSG00000198692","ENSG00000130921","ENSG00000104689","ENSG00000099260","ENSG00000167286","ENSG00000219481","ENSG00000175899","ENSG00000132485","ENSG00000145649","ENSG00000110651","ENSG00000151414","ENSG00000057252","ENSG00000177455","ENSG00000168421","ENSG00000229308","ENSG00000229164","class"
"55","Type-Unknown-3",0.706091476,-0.115605494,-0.283612189,0.399055939,-0.619462763,1.450725051,2.376031287,0.235552961,1.102430288,0.517557568,-0.678137539,1.120359472,0.3018632,-0.627625034,0.647827327,1.125801823,-0.527038981,-0.39105064,2.176597883,0.072625766,0.594037901,0.724108263,-0.473827113,-0.739552098,-0.748703695,0.428868978,-0.288624997,1.023979598,0.888696487,-0.641512064,0.134211254,-0.492711022,0.162229719,0.29319712,1.137809259,0.999395787,-0.503293808,0.713111129,-0.538621387,0.595158897,1.060131856,0.478172609,0.763413545,-0.4261085,-0.460346053,-0.447988996,1.007795371,-0.690111404,-0.834028823,0.682935307,0.422585378,0.915918297,-0.288560024,2.258295694,0.620422717,-0.518659256,0.807243242,0.515708335,-0.610098205,-0.674071015,1.022841057,0.276859147,-0.417269529,-0.115236282,-0.52204832,0.813186978,-0.660214842,1.641175804,1.008173841,-0.363604124,-0.665025018,1.208229903,0.382084695,1.618362519,-0.355480134,-0.186971198,0.237720855,1.472093079,0.318772593,1.34997735,-0.095919944,0.893665762,0.047867407,2.045116727,0.8563684,1.251155915,0.428039202,0.817699788,0.874694734,0.093729815,-0.562452994,1.127513795,-0.628613777,1.140275282,1.441111706,0.554588708,0.604204044,-0.631401922,0.064981466,0.411615051,0.984945125,0.022091124,-0.962122332,0.887122015,0.360970304,0.963509782,0.676381467,1.153398075,0.994714162,0.804888398,1.445795628,0.943509557,0.385241229,-0.356807634,3.173025269,0.895672898,1.733744615,0.449407788,0.938974559,1.377712216,-0.440817325,-0.648635,-0.443066158,0.612506433,0.787327577,-0.638986467,0.0931524,1.005887358,0.381571214,-0.106085347,1.365485761,0.260296962,0.216131019,1.422654548,0.319796722,"HC"
"56","HD-17-1",1.158579589,0.725436738,1.061485079,-0.342574003,-0.43869687,-0.199762689,0.444466812,0.467064847,-0.127017796,0.978224808,0.587541271,-0.626562185,0.261797407,1.86675999,-0.221338471,1.086742224,-0.284252957,2.706395552,1.445351156,-0.658007691,1.016512757,0.135168418,-0.217350012,1.879611175,1.46170318,0.213462128,-0.261177502,0.502406464,-0.025108822,-0.406238636,1.366672223,1.072968323,1.076049408,-0.331979771,-0.037776736,0.89013324,1.813150328,0.993730494,-0.331786937,-0.338425394,0.095261638,0.695202438,0.491855389,-0.14434372,-0.828602648,-0.206429947,0.636610956,-0.55392332,-0.711838795,1.310762067,-0.421868418,0.463962086,0.589055496,-0.429146248,1.687438857,-0.268078423,0.26066715,1.238761727,-0.367817709,0.517765748,-0.188799046,0.481452489,-0.16956991,0.164885557,-0.370947909,-0.520450481,0.053602175,0.614294671,1.108175553,-0.076544828,1.110227494,-0.56948764,0.903290551,0.80915131,-0.110413334,0.778601431,1.051287653,-0.490650424,1.03849273,0.602632537,-0.709859755,1.03840077,1.20385724,-0.365368229,-0.675012648,-0.228402097,0.77566418,-0.155911546,0.128019629,0.356312169,-0.317207993,0.17993263,1.595302953,0.836389176,1.561463298,1.008264657,0.595929965,-0.387932083,1.276338084,1.743042799,0.324175305,1.119202496,1.68033127,0.455744903,1.045740828,-0.327259055,-0.964756332,0.495831315,-0.28946202,1.520554417,0.628279044,1.046668396,0.872261557,1.750654906,1.795757865,0.644612789,0.17960755,0.880417501,1.44394364,-0.511886653,0.690075068,-0.443484952,-0.183925382,0.784900188,1.172706068,0.883670364,0.761696616,0.108348308,0.836346993,0.031166037,0.539547912,1.300745856,0.404332605,-0.269351873,0.613376222,"HC"
"57","HD-18-2",0.350578599,1.237614771,3.081190342,1.279179762,2.442974764,-0.312777551,0.878005974,-0.393012893,1.474660006,1.261128717,2.934918849,0.055737722,-0.122687659,2.639514224,-0.344361287,1.23831093,-0.4008541,0.926791332,0.514855901,0.229919697,1.191197796,0.65130951,-0.340526472,1.928689594,-0.679049373,1.703999849,0.072066685,1.570959787,-0.146243498,1.724275909,1.418409909,-0.347993551,1.647580407,1.670235137,-0.267617766,1.212607482,-0.399817734,0.864921577,-0.431121869,1.752459177,0.443278305,1.002403917,-0.612548961,-0.279664917,-0.002711141,0.794277572,1.433178335,2.126353631,-0.770763746,1.149108371,-0.547260942,0.016942399,1.083848647,1.823259427,1.241535411,-0.388423124,0.838955234,1.284329706,1.21619739,-0.559756909,1.925474556,1.491847329,-0.288530871,1.139169228,-0.443515845,1.652374391,0.6948021,0.059532766,1.567611637,-0.214408785,1.590950001,1.449447876,1.280524856,-0.592448328,-0.22810985,1.186706962,1.552932751,1.681261298,1.185818551,0.669280297,0.895992894,0.648036917,1.04128115,0.819563983,0.458895427,1.501945916,1.249919462,-0.289464149,1.682520787,1.087380596,-0.434990091,1.454900105,1.427283669,0.666383009,-0.710867511,1.386877825,0.441382513,-0.504861637,1.737402472,0.057908931,1.209733283,1.736602224,1.088195827,0.975198238,1.415517787,0.524665074,0.929616024,0.56798083,1.258853607,-0.782188896,1.664840672,1.167059456,1.204042465,1.077856689,0.720897867,0.054240161,1.521140142,-0.020182688,1.537062666,1.357918183,1.20579566,0.337141348,-0.308381107,1.361324063,0.714483898,-0.583915905,1.243846632,0.972249206,1.342471464,0.442699132,1.156706967,0.787073451,1.203320584,1.402983872,1.251553541,"HC"
"58","HD-21-1",0.583622837,0.843451214,1.139063342,1.647972027,1.009112698,-0.123447973,0.53682511,-0.256272948,0.939498709,1.067302069,-0.372291441,0.251395814,0.075915662,1.203924933,-0.138265758,0.142471225,0.916875103,-0.051691595,0.762956644,1.192145555,1.171796294,-0.863600535,-0.134173548,1.198562288,0.487891458,0.877915216,0.252812077,0.596897352,0.056688901,-0.329938601,-0.639423965,2.420877924,-0.433385721,1.990885829,0.576234463,0.49236869,0.665838595,-0.159192201,0.69147897,1.067012443,0.699794947,0.749950434,0.589985856,-0.052966369,-0.783231496,-0.128091463,0.637423145,2.126425183,-0.67210692,0.952348565,0.86982113,0.117772771,0.411602399,-0.395426242,2.117934537,-0.186814141,0.394996881,0.932067633,-0.289245257,1.305672228,0.327394221,0.958235033,-0.089240015,-0.374898868,-0.321945493,1.78350309,0.769731872,0.238231979,-0.863651235,0.016549553,0.755810317,3.304674934,0.797857246,-0.439882132,-0.030937273,0.765190008,1.048854628,-0.463160446,1.02132402,0.426008755,0.250643127,1.66323993,0.501993732,1.408435696,0.200890267,-0.433095357,0.963429083,1.219836358,-0.19431366,1.344101079,-0.23767414,-0.450340756,0.380376583,0.954037029,1.220292594,1.010080793,0.702483616,1.708471496,0.932546802,1.301226087,1.573449001,0.852882005,-0.131240993,0.561626663,0.65675059,-0.256029189,-0.174637159,-0.123113092,0.697455297,1.33544684,0.201166155,1.002459224,0.570298261,-0.038437254,1.96241479,0.741809461,0.778699155,0.283861589,-0.622743834,-0.170199574,1.270198895,-0.375925637,-0.099885078,0.762787403,2.196867387,-0.478894036,0.842482059,0.564285821,0.752362626,-0.944941414,0.190851885,0.946491702,0.714472591,-0.21443368,1.012553885,"HC"
"59","HD-24-2",0.69316326,-0.610098479,0.121785384,2.421208204,2.451508998,1.051583775,-0.334271755,0.59237299,0.341742837,0.393537776,-0.286748811,-0.490442564,0.495895614,-0.383063202,1.140820121,-0.196790036,-0.11558939,0.04322433,-0.245654434,0.611430078,1.176215638,0.998081806,-0.039175249,-0.39024975,-0.413509597,1.00977413,0.215656113,0.705889846,2.482174541,1.75563177,-0.579711944,-0.020832429,-0.352045342,1.824366601,-0.196610362,0.998467717,1.785887002,-0.05984994,0.76808979,1.279407263,-0.609902634,0.531223248,0.70417232,0.051398407,-0.095594056,-0.038618762,0.873323971,-0.423547393,-0.607808931,1.483334687,-0.24048812,0.079138887,1.137368594,1.489913405,1.970719063,-0.0939998,0.047139499,1.236892676,-0.199505334,-0.301328323,0.436248875,-0.356221153,2.822242872,0.897476766,-0.265978383,1.694085983,0.67492067,0.322037246,-0.189845881,0.1228754,0.353926119,0.71551976,0.659159102,-0.369645525,0.059834687,0.66992438,-0.763071514,1.442835733,1.275831813,1.658125681,0.352147301,0.205137472,1.035795936,-0.234746376,-0.540271374,1.754578747,0.69119478,1.322837127,-0.106323082,-0.100853076,-0.146836175,1.001658591,-0.347390509,0.460677929,-0.4309449,0.565338567,-0.609006867,0.906759443,1.289327066,-0.57607065,0.545175721,0.770824874,1.49615286,0.289232453,1.369308923,0.840710185,0.642032542,0.400594496,-0.716638416,-0.555120268,-0.587143829,0.863474909,1.259853701,0.532317809,3.32385189,-0.477925518,0.116906294,0.53643302,0.704656042,1.577770519,0.93948145,-0.298764145,-0.003900162,0.435799923,1.899352527,0.198928592,0.795922718,-0.589989505,0.051248067,0.616501886,0.0509142,0.267246276,0.613105946,-0.151709987,0.430662643,"HC"
"60","HD-25-2",-0.032389153,1.396964146,0.110906706,-0.195367775,2.432031575,-0.046988172,0.630830578,0.584644026,0.901766384,1.156962652,0.77041615,0.863866535,0.429954173,1.301965039,-0.055035111,0.24153099,0.995761191,1.216227658,0.840020196,0.596099086,1.49710987,0.644666494,-0.050838953,2.196198212,0.587293097,-0.535639317,-0.132386602,1.128786232,1.304673154,0.834167668,0.871166291,-0.033495098,-0.362032154,1.373258424,0.234768851,0.984904117,2.036491026,2.407758104,2.736917668,1.00846096,1.182686304,0.898958904,1.390641842,0.038584705,-0.738332618,-0.049604045,1.128250118,1.267201024,-0.616284207,1.045898516,2.04118113,0.238868408,0.965573972,1.752944804,1.566603296,-0.105395363,0.366499926,1.270762828,-0.210523426,1.94059605,1.364236786,0.784627892,-0.008757401,1.008746106,-0.272849914,0.444057999,1.212325455,1.768072111,1.116624793,0.109820922,1.32741002,1.466370487,1.386028746,-0.378269038,0.048689885,0.656623878,1.153093388,1.714996537,1.226548529,0.50059412,-0.569860347,1.257692648,1.408830027,0.598507517,0.282144612,1.079075542,1.020082539,0.024626076,-0.810510094,1.88540404,-0.157989082,0.73196507,1.613989527,1.07401431,-0.441779217,1.268680295,0.810855439,0.895687264,0.914954626,-0.586441338,-0.528219774,1.238529749,-0.057512155,0.510054815,1.429760523,1.608553258,0.501161421,0.69593978,1.032361481,0.404681015,1.534935035,1.233112509,0.899147091,1.113832849,-0.078258767,0.323592156,0.504172901,0.523517546,1.754850121,1.521735911,1.062595745,0.654823857,-0.015685001,0.944791159,1.133740087,-0.430593768,1.26071112,0.83327444,0.610333831,-1.286010663,0.912244248,0.690637889,1.063129783,0.623450776,0.966020402,"HC"
"61","HD-26-2",0.81972916,0.65651177,2.121376919,-0.386166533,0.327889546,-0.24500417,-0.525544531,1.331825021,-0.161903861,0.822350272,1.712537008,0.943411144,-0.138156116,1.614945171,0.913619796,1.014106494,-0.330930078,-0.184062494,1.35693963,0.320357804,0.770852769,-0.936628994,-0.266659328,0.370234869,1.378359743,-0.715579042,-0.543030847,1.527067001,-0.073600782,0.607542728,-0.055330694,-0.26779989,-0.546823999,1.081749896,0.26678642,-0.885408848,-0.342477558,-0.297736122,2.312174307,1.533673897,0.533874687,-0.031464812,-0.546099793,-0.198514749,0.069733821,0.863848216,0.344847282,0.984138295,-0.735440791,1.177591615,0.725350028,0.19126497,1.066713763,1.355366705,1.710027872,2.346969061,0.167697529,1.124407177,-0.414397639,1.099960968,1.05833774,0.426931408,-0.2171917,1.099164851,-0.399997902,-0.557258778,0.175329564,0.122879963,1.347648863,-0.131733761,0.66396966,0.419351749,0.669255637,-0.537834955,-0.157528949,0.332919508,-0.333203132,1.558973523,1.450778033,0.308339466,-0.734537081,-0.702099895,0.751940074,0.400392502,0.073886731,1.567609278,0.343449173,-0.209374581,0.074625389,0.655597632,-0.364357868,0.807460102,0.7385066,-0.697907086,-0.642252943,0.663743794,0.037368717,0.677175723,0.881791549,0.137849425,-0.732383992,0.652390489,0.133814558,0.494040729,0.888760341,1.271682811,0.837554977,-0.871551648,0.554676881,-0.748550283,1.201876307,0.598124082,1.397684313,0.267066765,0.786781328,0.587669259,-0.363512461,0.683743957,1.224839216,1.482520073,1.242191926,1.769089269,-0.233746806,0.857165226,-0.034493058,-0.553685852,1.004208596,0.441387108,0.066512158,-1.43389143,1.352099981,0.468819177,0.457466129,1.808378438,0.598758636,"HC"
"62","HD-27-2",1.167402574,0.416953886,0.1665566,-0.142619552,1.189753596,0.007755331,2.439407113,0.624181554,0.812288133,0.79285016,-0.243524701,0.937678007,0.595462669,2.15373114,0.004556164,0.313090411,-0.070149803,0.091184702,0.895195971,-0.440190368,0.859477553,0.554461364,0.008826746,-0.347656934,1.855720493,-0.485011577,0.107006532,1.579319295,0.197318809,0.888900639,2.494964907,1.318516496,1.422746596,0.752961465,0.109197274,0.19459626,-0.128628493,1.230249575,0.806800717,0.988707881,1.266266785,0.721698819,-0.298278917,0.104133219,0.842023932,0.006591186,0.698493871,1.347197254,1.005838361,0.470259197,1.015394137,-0.091846107,1.83584871,-0.335122103,0.806379129,-0.047101345,0.440861756,0.955422892,-0.154160361,1.534886964,1.598161124,1.339746074,0.048866344,0.958637649,-0.237698582,1.073126584,0.929264769,1.207107333,1.652370934,0.176601129,1.257961297,-0.354762689,0.938120466,1.782996724,0.105701142,0.641369945,1.338531439,-0.128022445,1.102608471,-0.468454805,-0.519694534,0.73776817,0.251973823,1.219676542,0.340854709,-0.330770656,1.024577274,0.089317897,1.121449407,0.803529364,-0.100936368,0.56360881,1.694497246,-0.459482672,1.98672167,1.225115875,-0.569460594,2.620705374,1.34342524,-0.533390062,0.606184023,1.249171119,-0.709083184,0.764896342,0.989412603,-0.133567962,0.96533979,-0.725173205,1.573979279,-0.512528896,1.323218224,0.92210219,-0.711869909,-0.708949154,1.032492412,0.380384502,0.157645223,0.134489131,1.286683522,-0.433434543,1.148837068,1.419204541,0.044600365,0.910458454,0.257199355,1.932393879,1.121724613,0.414647897,0.912130046,0.36272696,-0.75418514,0.752708322,1.207752378,-0.120016131,1.188457372,"HC"
"63","HD-29-2",0.617686405,1.015330601,-0.112467217,-0.407094643,1.177814791,-0.266723917,-0.54544893,-0.359751469,1.050210804,0.389461849,-0.512906621,0.102605865,-0.512230916,2.151640588,2.341294357,-0.445739225,-0.353339054,-0.207714619,-0.477911278,-0.728292265,0.67881945,-0.162509382,-0.29033198,-0.613104495,0.306841117,0.136516735,0.000749064,1.18927001,1.069149986,1.302635674,0.598311396,-0.29350004,0.362904223,1.448248671,0.481978494,0.601058545,2.144990169,2.043015998,-0.390642816,1.117246258,-0.734470241,0.650405587,1.463746007,-0.224521436,0.662448407,-0.275166902,-1.274045998,1.595165716,0.639467445,0.600029688,-0.496163402,0.226061421,-0.129749963,1.806334695,1.412913563,-0.339382576,-0.08645139,0.920837582,0.613954877,0.432436099,-0.905575712,0.550178942,2.622862333,-0.16766347,0.226987638,-0.574929882,0.289609003,1.079973117,0.813892057,-0.158229128,0.065465143,1.919426359,0.918854468,-0.555337234,-0.180148439,0.64110636,0.245044157,1.267941909,0.784765003,-0.058639835,-0.745472205,0.944014785,0.446183947,0.876031452,0.517643332,1.076186291,0.538786697,-0.235041372,0.049129254,0.472160646,0.680741622,0.24526273,0.711867332,-0.717656372,0.329886456,0.841265813,0.013548109,1.415075316,0.012859829,0.659228373,0.236519842,0.362075598,0.767908575,0.062704864,0.402533505,2.016429804,0.868145893,-0.263737656,-0.027838499,1.396405594,0.042285448,0.580058096,0.389765071,-0.870460816,-0.291866992,1.141958004,1.166744172,0.260750273,1.143184265,1.553846913,0.436898032,1.401361199,-0.257665314,0.398543381,1.061046325,-0.563342748,0.088649843,0.785743739,0.958285715,-0.625892364,0.347640989,1.217695865,0.429613923,1.645506617,0.521971712,"HC"
"64","HD-30-2",0.993458482,2.365573878,0.176539504,-0.133157171,-0.264341196,0.01757564,-0.284911277,-0.154421132,2.159480946,0.929436003,-0.233886764,-0.445593669,1.304101382,0.367061652,1.199452181,-0.137634002,-0.060017868,1.286535631,-0.191366801,1.989088535,1.332617403,0.722214124,0.019530037,-0.338159761,0.672507224,1.856115939,0.266261357,0.560427132,2.539906723,-0.188942117,2.097554849,2.617372185,1.439560216,1.47046108,2.176070124,-0.733904845,2.26746268,0.001539747,-0.140756413,0.756459641,-0.560898994,0.726260932,2.698687976,0.115891814,-0.700959719,2.250110698,0.390652336,0.444289992,0.684186571,1.469198041,-0.180726669,1.050053121,-0.190714421,-0.330608457,1.503292362,-0.036644117,0.765206595,1.005610792,-0.144049522,-0.250984661,1.088018463,0.745818986,1.20431038,0.972315019,-0.231392867,0.513288263,0.738534351,1.220422592,0.755297047,0.188580674,0.672284769,1.590201056,1.505089949,2.041375788,1.248863868,1.156674581,1.115954315,-0.12336604,1.116134563,-0.46205809,1.432356121,1.09154059,1.381299584,2.030989405,1.981989562,-0.771566884,1.022897525,2.67205245,-0.771319824,0.333589453,-0.090701815,0.00310755,-0.304882844,1.176842148,-0.376414055,1.015865616,1.60845731,3.125945583,0.712182978,-0.523873317,-0.461651314,0.894093465,1.457501145,0.39545147,1.238076725,-0.12440198,0.090645284,1.652641751,0.706817356,-0.503032044,-0.538606107,1.458283808,1.705122841,-0.700523674,1.042038874,0.924826982,-0.67299376,1.012961356,1.439789144,-0.42984968,1.894761901,-0.251081318,0.055414816,1.067338916,1.544881385,-0.389808292,1.518218912,-0.244494539,0.924167223,-0.152092387,1.147945325,1.041411447,0.547752154,-0.112949163,0.627802831,"HC"
"65","HD-31",0.879814393,0.562256,-0.154185736,-0.446637896,0.76289491,3.289939798,0.316689807,0.359405979,-0.694983695,0.595162,1.958951839,0.06081598,0.289505464,1.417147023,-0.338902622,0.19913117,-0.395680372,-0.252404844,-0.519274369,0.236534813,0.66889688,0.018865913,-0.33506099,-0.652793146,0.842335082,0.607715134,0.257484554,1.486099371,-0.140868612,0.518442679,0.937283098,0.945175725,0.312889861,0.991772449,0.644251236,0.754143523,1.378900878,-0.369265569,-0.426714263,0.412062507,-0.020196681,-0.30876999,1.390282543,-0.273660559,0.254064373,1.75953643,0.258591999,0.114707962,0.81439163,0.525362589,-0.54169713,0.244422747,0.212246773,1.415358356,0.953885633,1.434021295,0.099507734,1.064001704,-0.479013111,0.996526915,0.392232207,0.263924866,1.648185342,-0.212890522,-0.440295922,0.652233756,0.107312281,0.064192944,-0.101964386,-0.208291602,-0.307783464,0.98734083,0.601512309,1.494271098,-0.222887519,0.336330625,0.197563541,1.325962422,0.560263104,-0.643179044,1.185492191,1.375786107,0.20779379,-0.451663426,0.792363685,1.507864654,0.312345811,-0.283538265,0.00120877,-0.341005766,-0.429763963,0.900753856,-0.56163718,0.134435471,0.898630776,0.347326018,-0.031131726,0.583349835,0.808347497,0.063766502,0.784535876,0.371016208,-0.306176535,0.142072309,0.398436462,2.507412751,0.792615181,0.079569361,-0.380695456,0.08744191,-0.002231043,0.515707142,-0.892014527,0.189222779,-0.331761616,-0.675573337,0.658679749,0.6059808,1.285781528,1.583312653,0.37733646,-0.539094608,-0.302858863,0.392395455,1.40468463,0.762533684,0.464691406,-0.131728323,0.531478179,-0.388133032,0.001937002,0.792981414,-0.181041618,1.591792056,0.334050834,"HC"
"66","HD-32-2",1.021656063,0.884589677,0.059905636,-0.243709572,2.340854974,-0.097158568,2.244231939,-0.237285888,0.846770875,1.098084388,2.433141225,1.438794664,0.252536178,2.010370272,2.207204041,0.49216383,-0.178392916,-0.023063254,0.789453639,-0.550311236,1.339932086,0.007817845,-0.105520362,1.243476215,0.521870313,-0.58203777,0.15862641,1.743409828,0.08486713,-0.303654253,0.808103841,1.194375874,0.576035869,1.723912741,0.980367869,1.109448327,1.29946285,1.110673748,0.714586164,0.71808272,-0.654928881,0.558632869,2.118882217,3.040634988,-0.767723475,-0.101104896,0.784724603,1.873433294,1.478860736,1.261306906,0.898989815,0.903937553,0.032909756,-0.38334301,1.195572914,-0.158819675,0.367476533,1.473122883,-0.26217809,2.787656094,1.430355798,0.965832577,-0.061567434,0.938112646,-0.305064811,0.930258975,0.884437366,0.736293222,1.254075843,0.048619331,0.791518891,-0.463320161,1.492097603,0.94596022,1.129376783,1.275641184,0.819895084,-0.453823541,1.552917141,1.414190646,0.281087144,1.704861987,1.640773615,-0.283384699,0.739048711,-0.837119206,1.112317382,-0.034661586,-0.167851944,1.380167004,-0.210275785,1.315797298,2.159662526,0.995059952,0.558818447,1.077531895,-0.663665051,0.843779029,1.139862437,0.317514936,1.143545175,1.006259491,1.405194293,0.490756833,1.402418096,-0.231491447,0.434977416,1.053628747,0.728587668,0.951424107,1.154926385,1.409076874,1.305639541,-0.010812944,-0.127030118,1.128211788,1.278353596,0.906472206,1.668640033,-0.156410845,0.498290893,1.704583252,-0.07093431,1.154835143,2.112412772,0.150311537,1.261141584,0.180141772,1.593666487,-0.281500153,0.760975778,1.596458403,0.5349522,-0.195515092,0.78838378,"HC"
"67","HD-33-1",1.697829241,1.112440485,-0.561227759,2.569517116,0.787298529,-0.669092294,0.648889872,-0.015197078,0.998080698,0.990192936,1.613865894,1.790453583,1.155083637,0.490814812,-0.687165567,1.277517562,0.163629732,2.75945076,1.546332437,1.125178417,0.730363592,1.350481355,-0.611274555,2.286149625,1.75073879,1.622537933,-0.401983736,1.188666422,3.058005382,0.935426397,0.765234598,1.010110704,0.314688586,0.015980379,1.314767338,1.40325152,1.850807535,0.268473652,2.433585257,1.114039013,1.167733094,1.219401912,1.220235184,-0.632691386,-0.700111717,0.260599371,1.545963301,1.365980146,1.572544944,0.853796795,2.739021344,0.942576712,1.347265378,1.77553127,1.371002286,-0.655934129,1.290268707,1.049860942,2.307914753,1.024258108,1.505155648,1.322255342,1.685953936,1.302589494,-0.66058787,2.026587385,0.782669967,1.035249041,1.141216705,-0.588196346,1.509409351,2.005813862,0.94690458,1.60139993,-0.639887019,1.401741189,1.107421305,1.721859894,1.411052506,1.199793364,1.523079867,1.551858816,0.978282478,2.094686426,1.261352917,0.771670441,1.090034398,1.083471036,0.876964912,1.544396378,-0.678417133,1.24412602,1.13816925,1.076048217,0.915935791,1.054538549,0.798893116,1.029377259,1.535540342,0.811544267,1.849143475,1.094821036,0.915833107,1.196498978,0.981018458,2.076790598,1.043927361,1.142875654,1.251930964,1.579077114,1.220924933,0.74253353,0.929222872,1.458184254,0.803012069,1.798962785,1.473000548,1.529688882,1.32583982,1.494772794,1.041497848,0.679179839,-0.581629738,1.146797173,1.487400319,-0.761702309,0.92760509,1.414596541,0.727817016,-0.430001025,0.920884917,1.382420431,1.373349739,1.059024522,1.13492505,"HC"
"68","HD-35-2",-0.969101718,0.902987915,-0.353117626,0.309993057,1.08814402,-0.503454761,0.095696648,-0.530726141,0.703507631,1.022514927,2.279210125,1.944798087,0.154684393,0.732127149,1.799601168,0.149546325,-0.575571916,-0.465507108,0.878949412,-0.011705583,-0.007737854,0.756716122,-0.526692702,0.975620814,-0.777337695,-0.838436546,0.362606381,1.105000852,1.941808703,-0.702563405,-0.2871723,-0.573614634,0.985935246,-0.586334397,0.36138545,0.512188434,0.255697369,-0.592305704,0.80608482,0.908158438,-0.837073335,0.072685651,1.049317979,0.691234654,0.495196473,-0.518175545,0.761037865,1.220524967,1.401594355,0.774795207,-0.756321542,0.210678775,0.342804133,1.700940312,0.734943978,0.44786773,0.154245363,0.798561412,0.308700328,1.085257632,0.917990318,0.46338181,-0.489240262,0.13965048,-0.565951525,0.963081299,0.642594241,0.759996099,1.14322852,2.092985041,0.727943587,0.653899158,0.873142851,-0.684091156,-0.426685884,0.804022593,0.81234657,1.407388207,0.666809872,0.062952944,0.277607196,-0.83152806,0.771631075,1.714330041,-0.822779484,1.249555357,0.575669658,-0.514792368,1.374663513,0.834577559,-0.599961471,1.201298658,1.562732244,-0.084791593,0.033203857,0.746173314,0.959677673,1.444762305,-0.480156633,0.314918856,-0.874113871,0.071595586,0.589652145,0.490978365,0.737125031,1.261816709,0.829658566,0.113645181,0.120637103,-0.873169503,0.538105733,0.366928984,0.298294369,-0.046807034,-0.521996391,0.27344975,1.211895145,-0.549080107,0.929926894,1.446000747,0.366313381,-0.674585365,0.562034258,0.624409659,0.113043175,-0.669884911,0.282364032,1.077010583,0.718701496,-0.126380752,-0.038847578,0.564683299,-0.092062636,1.151621301,0.334170766,"HC"
